{ 'src':'84.3.114.100', 'spt':'8784', 'dst':'68.8.8.74', 'dpt':'29392', 'app':'UDP', 'rs':'561', 'rl':'39', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'41.40.239.39', 'spt':'40100', 'dst':'16.8.8.138', 'dpt':'28832', 'app':'UDP', 'rs':'1243', 'rl':'133', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'157.199.195.158', 'spt':'25163', 'dst':'13.8.8.15', 'dpt':'62302', 'app':'UDP', 'rs':'877', 'rl':'142', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'3.156.155.44', 'spt':'8528', 'dst':'241.8.8.227', 'dpt':'48483', 'app':'UDP', 'rs':'1169', 'rl':'126', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'16.107.107.1', 'spt':'32631', 'dst':'143.8.8.252', 'dpt':'18523', 'app':'UDP', 'rs':'194', 'rl':'200', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'149.212.60.224', 'spt':'62521', 'dst':'252.8.8.55', 'dpt':'9855', 'app':'TCP', 'rs':'643', 'rl':'31', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'10.115.17.87', 'spt':'11153', 'dst':'233.8.8.112', 'dpt':'60188', 'app':'TCP', 'rs':'1475', 'rl':'154', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'111.72.232.229', 'spt':'49427', 'dst':'214.8.8.170', 'dpt':'4478', 'app':'UDP', 'rs':'134', 'rl':'118', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'203.56.194.127', 'spt':'26785', 'dst':'60.8.8.254', 'dpt':'32913', 'app':'UDP', 'rs':'189', 'rl':'62', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'49.140.155.13', 'spt':'50483', 'dst':'176.8.8.30', 'dpt':'58001', 'app':'UDP', 'rs':'1098', 'rl':'80', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'214.139.101.190', 'spt':'18143', 'dst':'165.8.8.61', 'dpt':'24504', 'app':'UDP', 'rs':'883', 'rl':'79', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'195.196.186.65', 'spt':'22525', 'dst':'35.8.8.193', 'dpt':'15953', 'app':'TCP', 'rs':'1327', 'rl':'122', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'65.73.14.45', 'spt':'55811', 'dst':'160.8.8.70', 'dpt':'2127', 'app':'UDP', 'rs':'1212', 'rl':'117', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'165.30.102.186', 'spt':'41463', 'dst':'37.8.8.48', 'dpt':'6725', 'app':'TCP', 'rs':'732', 'rl':'175', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'170.8.55.27', 'spt':'1178', 'dst':'51.8.8.254', 'dpt':'62514', 'app':'UDP', 'rs':'1022', 'rl':'121', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'137.75.116.251', 'spt':'45430', 'dst':'240.8.8.172', 'dpt':'45450', 'app':'UDP', 'rs':'206', 'rl':'190', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'158.126.66.197', 'spt':'24562', 'dst':'142.8.8.198', 'dpt':'47179', 'app':'UDP', 'rs':'870', 'rl':'90', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'60.152.14.130', 'spt':'13511', 'dst':'155.8.8.149', 'dpt':'47237', 'app':'UDP', 'rs':'1338', 'rl':'79', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'176.183.226.122', 'spt':'10844', 'dst':'33.8.8.254', 'dpt':'38147', 'app':'TCP', 'rs':'1404', 'rl':'96', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'174.60.53.229', 'spt':'47739', 'dst':'5.8.8.83', 'dpt':'38680', 'app':'TCP', 'rs':'1112', 'rl':'73', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'35.91.10.92', 'spt':'31932', 'dst':'138.8.8.189', 'dpt':'28040', 'app':'UDP', 'rs':'1272', 'rl':'180', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'200.217.84.14', 'spt':'20052', 'dst':'40.8.8.214', 'dpt':'20546', 'app':'TCP', 'rs':'182', 'rl':'152', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'62.248.40.6', 'spt':'36148', 'dst':'173.8.8.191', 'dpt':'7561', 'app':'UDP', 'rs':'190', 'rl':'114', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'162.77.0.147', 'spt':'17973', 'dst':'43.8.8.68', 'dpt':'62784', 'app':'UDP', 'rs':'1409', 'rl':'133', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'176.28.79.104', 'spt':'13676', 'dst':'15.8.8.25', 'dpt':'28486', 'app':'TCP', 'rs':'1499', 'rl':'148', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'157.86.38.234', 'spt':'50111', 'dst':'13.8.8.157', 'dpt':'29454', 'app':'UDP', 'rs':'297', 'rl':'139', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'146.117.250.97', 'spt':'42194', 'dst':'129.8.8.188', 'dpt':'35294', 'app':'TCP', 'rs':'716', 'rl':'13', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'247.74.210.238', 'spt':'39386', 'dst':'230.8.8.17', 'dpt':'33466', 'app':'UDP', 'rs':'1323', 'rl':'37', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'228.132.41.113', 'spt':'59094', 'dst':'100.8.8.149', 'dpt':'50123', 'app':'TCP', 'rs':'1296', 'rl':'116', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'97.9.123.93', 'spt':'2362', 'dst':'81.8.8.207', 'dpt':'41891', 'app':'UDP', 'rs':'1390', 'rl':'104', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'78.66.82.223', 'spt':'8039', 'dst':'70.8.8.238', 'dpt':'43553', 'app':'UDP', 'rs':'283', 'rl':'48', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'91.17.161.180', 'spt':'56697', 'dst':'51.8.8.41', 'dpt':'51003', 'app':'UDP', 'rs':'232', 'rl':'49', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'48.27.124.216', 'spt':'1870', 'dst':'176.8.8.173', 'dpt':'61361', 'app':'TCP', 'rs':'1435', 'rl':'17', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'149.239.85.102', 'spt':'7977', 'dst':'13.8.8.156', 'dpt':'11727', 'app':'TCP', 'rs':'361', 'rl':'145', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'162.190.36.59', 'spt':'17289', 'dst':'26.8.8.107', 'dpt':'1832', 'app':'TCP', 'rs':'573', 'rl':'187', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'143.248.122.189', 'spt':'6480', 'dst':'238.8.8.245', 'dpt':'49758', 'app':'TCP', 'rs':'756', 'rl':'14', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'133.24.79.180', 'spt':'63257', 'dst':'140.8.8.15', 'dpt':'13156', 'app':'UDP', 'rs':'392', 'rl':'98', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'138.2.32.21', 'spt':'57580', 'dst':'241.8.8.99', 'dpt':'42037', 'app':'TCP', 'rs':'518', 'rl':'59', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'119.59.246.150', 'spt':'54601', 'dst':'222.8.8.157', 'dpt':'39933', 'app':'UDP', 'rs':'301', 'rl':'103', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'108.91.202.142', 'spt':'65112', 'dst':'91.8.8.162', 'dpt':'21561', 'app':'TCP', 'rs':'1229', 'rl':'106', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'97.249.159.5', 'spt':'45029', 'dst':'192.8.8.246', 'dpt':'50560', 'app':'TCP', 'rs':'1269', 'rl':'91', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'214.25.116.123', 'spt':'24584', 'dst':'62.8.8.123', 'dpt':'10080', 'app':'TCP', 'rs':'1105', 'rl':'136', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'68.83.75.126', 'spt':'60415', 'dst':'195.8.8.228', 'dpt':'34434', 'app':'TCP', 'rs':'243', 'rl':'197', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'184.114.31.245', 'spt':'59924', 'dst':'167.8.8.57', 'dpt':'17300', 'app':'UDP', 'rs':'784', 'rl':'193', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'165.172.117.119', 'spt':'54501', 'dst':'157.8.8.88', 'dpt':'13739', 'app':'UDP', 'rs':'1543', 'rl':'69', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'146.229.203.249', 'spt':'49998', 'dst':'2.8.8.172', 'dpt':'51777', 'app':'UDP', 'rs':'443', 'rl':'145', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'24.207.29.218', 'spt':'23238', 'dst':'127.8.8.177', 'dpt':'61348', 'app':'UDP', 'rs':'216', 'rl':'89', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'5.137.115.92', 'spt':'16260', 'dst':'228.8.8.6', 'dpt':'49998', 'app':'UDP', 'rs':'1492', 'rl':'188', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'105.221.75.234', 'spt':'46646', 'dst':'209.8.8.64', 'dpt':'19065', 'app':'UDP', 'rs':'1148', 'rl':'86', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'238.72.28.202', 'spt':'60107', 'dst':'222.8.8.15', 'dpt':'10815', 'app':'UDP', 'rs':'288', 'rl':'109', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'211.156.116.88', 'spt':'17794', 'dst':'195.8.8.227', 'dpt':'36191', 'app':'TCP', 'rs':'1364', 'rl':'186', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'81.33.199.195', 'spt':'47382', 'dst':'73.8.8.204', 'dpt':'31967', 'app':'TCP', 'rs':'898', 'rl':'47', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'78.165.26.175', 'spt':'43151', 'dst':'197.8.8.81', 'dpt':'364', 'app':'UDP', 'rs':'664', 'rl':'156', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'59.222.112.50', 'spt':'5364', 'dst':'178.8.8.12', 'dpt':'63038', 'app':'TCP', 'rs':'432', 'rl':'199', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'184.227.67.157', 'spt':'57529', 'dst':'167.8.8.170', 'dpt':'5085', 'app':'UDP', 'rs':'650', 'rl':'12', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'21.211.156.55', 'spt':'29780', 'dst':'125.8.8.53', 'dpt':'26275', 'app':'UDP', 'rs':'613', 'rl':'36', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'114.194.246.207', 'spt':'28923', 'dst':'217.8.8.37', 'dpt':'50221', 'app':'UDP', 'rs':'1464', 'rl':'84', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'127.145.70.164', 'spt':'35632', 'dst':'238.8.8.88', 'dpt':'832', 'app':'TCP', 'rs':'673', 'rl':'113', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'108.203.29.39', 'spt':'35155', 'dst':'100.8.8.119', 'dpt':'4938', 'app':'UDP', 'rs':'351', 'rl':'97', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'97.106.240.157', 'spt':'54560', 'dst':'200.8.8.76', 'dpt':'50582', 'app':'TCP', 'rs':'1089', 'rl':'143', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'198.63.200.44', 'spt':'32383', 'dst':'190.8.8.235', 'dpt':'61462', 'app':'TCP', 'rs':'562', 'rl':'54', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'179.121.31.174', 'spt':'12692', 'dst':'171.8.8.37', 'dpt':'28793', 'app':'TCP', 'rs':'1392', 'rl':'171', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'49.253.242.153', 'spt':'26875', 'dst':'152.8.8.95', 'dpt':'62231', 'app':'UDP', 'rs':'1313', 'rl':'46', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'182.103.195.249', 'spt':'25643', 'dst':'21.8.8.227', 'dpt':'37362', 'app':'UDP', 'rs':'566', 'rl':'65', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'43.6.151.240', 'spt':'41197', 'dst':'146.8.8.104', 'dpt':'47876', 'app':'UDP', 'rs':'632', 'rl':'148', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'8.245.241.138', 'spt':'57502', 'dst':'238.8.8.215', 'dpt':'54275', 'app':'UDP', 'rs':'1482', 'rl':'87', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'13.95.194.233', 'spt':'2394', 'dst':'116.8.8.193', 'dpt':'8694', 'app':'UDP', 'rs':'360', 'rl':'104', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'138.227.149.213', 'spt':'61012', 'dst':'241.8.8.69', 'dpt':'46175', 'app':'TCP', 'rs':'900', 'rl':'58', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'16.77.102.53', 'spt':'51847', 'dst':'7.8.8.249', 'dpt':'40987', 'app':'UDP', 'rs':'1495', 'rl':'131', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'108.61.192.206', 'spt':'30673', 'dst':'92.8.8.4', 'dpt':'27855', 'app':'UDP', 'rs':'869', 'rl':'146', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'97.219.148.197', 'spt':'55822', 'dst':'89.8.8.136', 'dpt':'63040', 'app':'UDP', 'rs':'744', 'rl':'193', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'111.170.100.26', 'spt':'45217', 'dst':'94.8.8.241', 'dpt':'37970', 'app':'TCP', 'rs':'1555', 'rl':'75', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'203.154.189.179', 'spt':'27641', 'dst':'51.8.8.124', 'dpt':'12457', 'app':'TCP', 'rs':'841', 'rl':'21', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'192.185.146.42', 'spt':'57282', 'dst':'152.8.8.208', 'dpt':'58048', 'app':'TCP', 'rs':'970', 'rl':'171', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'173.243.232.45', 'spt':'17416', 'dst':'157.8.8.59', 'dpt':'11479', 'app':'TCP', 'rs':'641', 'rl':'128', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'163.19.61.164', 'spt':'52306', 'dst':'138.8.8.116', 'dpt':'56303', 'app':'TCP', 'rs':'1392', 'rl':'21', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'135.103.22.50', 'spt':'44513', 'dst':'127.8.8.20', 'dpt':'52764', 'app':'TCP', 'rs':'1067', 'rl':'139', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'149.54.100.7', 'spt':'39124', 'dst':'252.8.8.151', 'dpt':'27297', 'app':'UDP', 'rs':'726', 'rl':'175', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'249.11.61.148', 'spt':'45983', 'dst':'97.8.8.108', 'dpt':'6467', 'app':'UDP', 'rs':'376', 'rl':'118', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'87.249.23.46', 'spt':'46912', 'dst':'222.8.8.240', 'dpt':'48121', 'app':'TCP', 'rs':'1273', 'rl':'181', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'220.100.231.141', 'spt':'19296', 'dst':'68.8.8.197', 'dpt':'8798', 'app':'UDP', 'rs':'231', 'rl':'191', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'81.3.188.133', 'spt':'45137', 'dst':'184.8.8.101', 'dpt':'18600', 'app':'TCP', 'rs':'366', 'rl':'102', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'182.215.148.19', 'spt':'14495', 'dst':'30.8.8.58', 'dpt':'39507', 'app':'TCP', 'rs':'1468', 'rl':'177', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'83.240.96.208', 'spt':'10999', 'dst':'187.8.8.83', 'dpt':'5625', 'app':'UDP', 'rs':'127', 'rl':'78', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'208.117.178.60', 'spt':'48613', 'dst':'56.8.8.215', 'dpt':'46883', 'app':'TCP', 'rs':'1246', 'rl':'55', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'54.201.139.201', 'spt':'18786', 'dst':'37.8.8.17', 'dpt':'28956', 'app':'UDP', 'rs':'1471', 'rl':'34', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'187.52.92.169', 'spt':'33477', 'dst':'170.8.8.250', 'dpt':'11758', 'app':'TCP', 'rs':'1406', 'rl':'102', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'56.184.47.21', 'spt':'30232', 'dst':'16.8.8.207', 'dpt':'44988', 'app':'TCP', 'rs':'342', 'rl':'190', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'157.141.7.162', 'spt':'37584', 'dst':'132.8.8.238', 'dpt':'33019', 'app':'UDP', 'rs':'360', 'rl':'126', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'138.198.93.37', 'spt':'5134', 'dst':'145.8.8.189', 'dpt':'55402', 'app':'TCP', 'rs':'362', 'rl':'172', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'119.1.179.40', 'spt':'64880', 'dst':'111.8.8.173', 'dpt':'48639', 'app':'UDP', 'rs':'265', 'rl':'46', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'244.133.134.147', 'spt':'52364', 'dst':'124.8.8.124', 'dpt':'24443', 'app':'TCP', 'rs':'193', 'rl':'29', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'121.110.87.115', 'spt':'3270', 'dst':'129.8.8.101', 'dpt':'22140', 'app':'TCP', 'rs':'899', 'rl':'72', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'102.168.173.245', 'spt':'7281', 'dst':'197.8.8.165', 'dpt':'10117', 'app':'TCP', 'rs':'1189', 'rl':'143', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'244.185.137.85', 'spt':'33069', 'dst':'101.8.8.128', 'dpt':'30564', 'app':'UDP', 'rs':'715', 'rl':'63', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'90.14.97.226', 'spt':'46337', 'dst':'82.8.8.186', 'dpt':'40744', 'app':'UDP', 'rs':'744', 'rl':'174', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'103.220.176.183', 'spt':'37257', 'dst':'95.8.8.137', 'dpt':'55320', 'app':'TCP', 'rs':'1398', 'rl':'173', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'93.252.132.174', 'spt':'8710', 'dst':'85.8.8.168', 'dpt':'17227', 'app':'TCP', 'rs':'685', 'rl':'115', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'82.155.217.37', 'spt':'58115', 'dst':'169.8.8.178', 'dpt':'55496', 'app':'TCP', 'rs':'1268', 'rl':'119', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'55.112.177.179', 'spt':'23106', 'dst':'158.8.8.209', 'dpt':'15491', 'app':'TCP', 'rs':'1356', 'rl':'37', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'147.95.11.77', 'spt':'48233', 'dst':'139.8.8.12', 'dpt':'47569', 'app':'TCP', 'rs':'1349', 'rl':'73', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'25.201.220.172', 'spt':'33454', 'dst':'9.8.8.144', 'dpt':'35264', 'app':'UDP', 'rs':'446', 'rl':'146', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'150.78.175.152', 'spt':'35795', 'dst':'133.8.8.21', 'dpt':'45323', 'app':'TCP', 'rs':'534', 'rl':'20', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'28.55.128.247', 'spt':'24523', 'dst':'131.8.8.153', 'dpt':'4351', 'app':'UDP', 'rs':'713', 'rl':'97', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'231.219.221.168', 'spt':'61488', 'dst':'112.8.8.210', 'dpt':'62746', 'app':'TCP', 'rs':'1113', 'rl':'15', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'109.70.174.136', 'spt':'10677', 'dst':'117.8.8.61', 'dpt':'24871', 'app':'TCP', 'rs':'1082', 'rl':'169', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'226.228.131.0', 'spt':'31349', 'dst':'217.8.8.145', 'dpt':'64102', 'app':'UDP', 'rs':'886', 'rl':'6', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'95.105.86.106', 'spt':'24348', 'dst':'207.8.8.176', 'dpt':'55465', 'app':'UDP', 'rs':'1007', 'rl':'38', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'196.62.46.248', 'spt':'8771', 'dst':'179.8.8.133', 'dpt':'41409', 'app':'UDP', 'rs':'275', 'rl':'124', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'42.19.6.134', 'spt':'58076', 'dst':'145.8.8.116', 'dpt':'46219', 'app':'TCP', 'rs':'532', 'rl':'29', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'23.77.92.137', 'spt':'56605', 'dst':'150.8.8.94', 'dpt':'11272', 'app':'UDP', 'rs':'1379', 'rl':'163', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'44.128.170.82', 'spt':'60467', 'dst':'242.8.8.77', 'dpt':'47609', 'app':'UDP', 'rs':'1547', 'rl':'65', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'169.5.252.189', 'spt':'33142', 'dst':'120.8.8.183', 'dpt':'35486', 'app':'UDP', 'rs':'573', 'rl':'22', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'6.244.86.87', 'spt':'20954', 'dst':'245.8.8.60', 'dpt':'24441', 'app':'TCP', 'rs':'955', 'rl':'52', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'11.94.39.182', 'spt':'63564', 'dst':'3.8.8.11', 'dpt':'33829', 'app':'UDP', 'rs':'1391', 'rl':'149', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'144.200.121.151', 'spt':'30211', 'dst':'127.8.8.143', 'dpt':'39499', 'app':'TCP', 'rs':'1196', 'rl':'147', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'14.76.203.130', 'spt':'26255', 'dst':'141.8.8.94', 'dpt':'652', 'app':'UDP', 'rs':'520', 'rl':'126', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'138.208.30.237', 'spt':'46745', 'dst':'250.8.8.151', 'dpt':'44804', 'app':'TCP', 'rs':'1013', 'rl':'45', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'16.186.238.206', 'spt':'49936', 'dst':'119.8.8.28', 'dpt':'37011', 'app':'UDP', 'rs':'315', 'rl':'20', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'5.217.68.69', 'spt':'64592', 'dst':'124.8.8.134', 'dpt':'18308', 'app':'TCP', 'rs':'130', 'rl':'104', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'10.194.21.164', 'spt':'49159', 'dst':'249.8.8.10', 'dpt':'47652', 'app':'UDP', 'rs':'202', 'rl':'100', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'0.226.233.156', 'spt':'32204', 'dst':'103.8.8.68', 'dpt':'36977', 'app':'UDP', 'rs':'1415', 'rl':'112', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'133.203.186.251', 'spt':'41586', 'dst':'227.8.8.200', 'dpt':'58360', 'app':'TCP', 'rs':'831', 'rl':'174', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'105.160.19.137', 'spt':'22636', 'dst':'208.8.8.3', 'dpt':'15098', 'app':'TCP', 'rs':'1385', 'rl':'180', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'54.69.112.58', 'spt':'27795', 'dst':'189.8.8.60', 'dpt':'53146', 'app':'TCP', 'rs':'773', 'rl':'138', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'187.175.65.26', 'spt':'24760', 'dst':'35.8.8.17', 'dpt':'20885', 'app':'TCP', 'rs':'1425', 'rl':'47', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'65.152.18.122', 'spt':'56837', 'dst':'40.8.8.250', 'dpt':'40734', 'app':'UDP', 'rs':'1318', 'rl':'112', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'38.109.106.8', 'spt':'5387', 'dst':'141.8.8.207', 'dpt':'27389', 'app':'TCP', 'rs':'250', 'rl':'162', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'35.241.188.243', 'spt':'11594', 'dst':'10.8.8.84', 'dpt':'1035', 'app':'UDP', 'rs':'446', 'rl':'60', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
