{ 'src':'43.2.9.2', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'711', 'app':'TCP', 'rs':'943', 'rl':'28', 'ipv':'IPv4', 'atz':'India', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1029', 'dst':'8.1.10.7', 'dpt':'466', 'app':'UDP', 'rs':'1321', 'rl':'13', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'254', 'app':'UDP', 'rs':'125', 'rl':'167', 'ipv':'IPv6', 'atz':'London', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1027', 'dst':'8.2.10.7', 'dpt':'923', 'app':'TCP', 'rs':'943', 'rl':'142', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'189', 'app':'TCP', 'rs':'391', 'rl':'110', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.1.9.3', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'848', 'app':'UDP', 'rs':'647', 'rl':'158', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1024', 'dst':'8.1.10.7', 'dpt':'149', 'app':'UDP', 'rs':'783', 'rl':'181', 'ipv':'IPv6', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'209', 'app':'UDP', 'rs':'1008', 'rl':'13', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1033', 'dst':'8.1.10.7', 'dpt':'780', 'app':'TCP', 'rs':'584', 'rl':'34', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'967', 'app':'TCP', 'rs':'541', 'rl':'6', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'382', 'app':'UDP', 'rs':'465', 'rl':'167', 'ipv':'IPv6', 'atz':'India', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'47', 'app':'TCP', 'rs':'1020', 'rl':'47', 'ipv':'IPv6', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1027', 'dst':'8.2.10.7', 'dpt':'343', 'app':'TCP', 'rs':'371', 'rl':'111', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'519', 'app':'UDP', 'rs':'1311', 'rl':'174', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1033', 'dst':'8.1.10.7', 'dpt':'120', 'app':'UDP', 'rs':'376', 'rl':'76', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'99', 'app':'TCP', 'rs':'1154', 'rl':'111', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1033', 'dst':'8.1.10.7', 'dpt':'258', 'app':'TCP', 'rs':'1379', 'rl':'16', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'549', 'app':'UDP', 'rs':'1513', 'rl':'122', 'ipv':'IPv6', 'atz':'India', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'627', 'app':'TCP', 'rs':'1334', 'rl':'92', 'ipv':'IPv4', 'atz':'London', 'dtz':'London' }
{ 'src':'43.1.9.3', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'734', 'app':'UDP', 'rs':'347', 'rl':'30', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'919', 'app':'TCP', 'rs':'378', 'rl':'182', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'662', 'app':'TCP', 'rs':'1422', 'rl':'19', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'149', 'app':'TCP', 'rs':'719', 'rl':'99', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1030', 'dst':'8.2.10.7', 'dpt':'848', 'app':'TCP', 'rs':'260', 'rl':'22', 'ipv':'IPv6', 'atz':'India', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'208', 'app':'TCP', 'rs':'1173', 'rl':'80', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'163', 'app':'UDP', 'rs':'1345', 'rl':'23', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'792', 'app':'TCP', 'rs':'1071', 'rl':'99', 'ipv':'IPv4', 'atz':'London', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'243', 'app':'UDP', 'rs':'797', 'rl':'55', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'231', 'app':'UDP', 'rs':'187', 'rl':'193', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'883', 'app':'TCP', 'rs':'1221', 'rl':'135', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'981', 'app':'UDP', 'rs':'463', 'rl':'22', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1030', 'dst':'8.2.10.7', 'dpt':'694', 'app':'TCP', 'rs':'1277', 'rl':'23', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'London' }
{ 'src':'43.1.9.3', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'724', 'app':'TCP', 'rs':'1410', 'rl':'112', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'921', 'app':'UDP', 'rs':'345', 'rl':'77', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'659', 'app':'UDP', 'rs':'595', 'rl':'54', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'116', 'app':'UDP', 'rs':'848', 'rl':'40', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.2.9.2', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'328', 'app':'TCP', 'rs':'1057', 'rl':'96', 'ipv':'IPv4', 'atz':'India', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'10', 'app':'TCP', 'rs':'1404', 'rl':'29', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'567', 'app':'TCP', 'rs':'265', 'rl':'103', 'ipv':'IPv6', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'198', 'app':'UDP', 'rs':'1015', 'rl':'186', 'ipv':'IPv4', 'atz':'London', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'974', 'app':'TCP', 'rs':'401', 'rl':'49', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'495', 'app':'TCP', 'rs':'376', 'rl':'165', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'24', 'app':'UDP', 'rs':'214', 'rl':'79', 'ipv':'IPv6', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'296', 'app':'TCP', 'rs':'1350', 'rl':'183', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'695', 'app':'UDP', 'rs':'1549', 'rl':'171', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Denmark' }
{ 'src':'43.2.9.2', 'spt':'1033', 'dst':'8.1.10.7', 'dpt':'310', 'app':'UDP', 'rs':'1451', 'rl':'91', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'737', 'app':'TCP', 'rs':'368', 'rl':'64', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'721', 'app':'UDP', 'rs':'1117', 'rl':'127', 'ipv':'IPv6', 'atz':'India', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'241', 'app':'TCP', 'rs':'902', 'rl':'35', 'ipv':'IPv4', 'atz':'London', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1033', 'dst':'8.1.10.7', 'dpt':'584', 'app':'UDP', 'rs':'1442', 'rl':'181', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'350', 'app':'UDP', 'rs':'1278', 'rl':'112', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'827', 'app':'TCP', 'rs':'848', 'rl':'90', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'119', 'app':'TCP', 'rs':'558', 'rl':'74', 'ipv':'IPv4', 'atz':'India', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'657', 'app':'TCP', 'rs':'188', 'rl':'5', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'999', 'app':'TCP', 'rs':'479', 'rl':'166', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'972', 'app':'TCP', 'rs':'1435', 'rl':'99', 'ipv':'IPv4', 'atz':'London', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1029', 'dst':'8.1.10.7', 'dpt':'7', 'app':'TCP', 'rs':'954', 'rl':'77', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'328', 'app':'UDP', 'rs':'1356', 'rl':'147', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'69', 'app':'TCP', 'rs':'424', 'rl':'157', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'195', 'app':'UDP', 'rs':'1260', 'rl':'117', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'469', 'app':'UDP', 'rs':'1200', 'rl':'45', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'920', 'app':'UDP', 'rs':'364', 'rl':'124', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'827', 'app':'UDP', 'rs':'1490', 'rl':'131', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'70', 'app':'UDP', 'rs':'374', 'rl':'179', 'ipv':'IPv6', 'atz':'London', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'897', 'app':'TCP', 'rs':'149', 'rl':'21', 'ipv':'IPv4', 'atz':'USA', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'343', 'app':'UDP', 'rs':'774', 'rl':'32', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'818', 'app':'UDP', 'rs':'131', 'rl':'169', 'ipv':'IPv6', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'639', 'app':'UDP', 'rs':'910', 'rl':'36', 'ipv':'IPv4', 'atz':'London', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'332', 'app':'UDP', 'rs':'886', 'rl':'80', 'ipv':'IPv6', 'atz':'India', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'542', 'app':'UDP', 'rs':'458', 'rl':'70', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'221', 'app':'TCP', 'rs':'803', 'rl':'97', 'ipv':'IPv6', 'atz':'India', 'dtz':'London' }
{ 'src':'43.1.9.3', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'316', 'app':'TCP', 'rs':'268', 'rl':'14', 'ipv':'IPv4', 'atz':'London', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'165', 'app':'TCP', 'rs':'1469', 'rl':'182', 'ipv':'IPv6', 'atz':'USA', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'469', 'app':'TCP', 'rs':'448', 'rl':'104', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'181', 'app':'TCP', 'rs':'523', 'rl':'71', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'937', 'app':'TCP', 'rs':'156', 'rl':'36', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'390', 'app':'UDP', 'rs':'914', 'rl':'182', 'ipv':'IPv6', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'168', 'app':'TCP', 'rs':'638', 'rl':'107', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'288', 'app':'UDP', 'rs':'1272', 'rl':'57', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1025', 'dst':'8.1.10.7', 'dpt':'728', 'app':'TCP', 'rs':'1246', 'rl':'78', 'ipv':'IPv6', 'atz':'India', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'691', 'app':'UDP', 'rs':'430', 'rl':'77', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1027', 'dst':'8.2.10.7', 'dpt':'426', 'app':'UDP', 'rs':'1316', 'rl':'39', 'ipv':'IPv4', 'atz':'London', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1027', 'dst':'8.2.10.7', 'dpt':'624', 'app':'UDP', 'rs':'709', 'rl':'167', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'643', 'app':'TCP', 'rs':'722', 'rl':'137', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1030', 'dst':'8.2.10.7', 'dpt':'876', 'app':'UDP', 'rs':'677', 'rl':'174', 'ipv':'IPv4', 'atz':'London', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'811', 'app':'TCP', 'rs':'1540', 'rl':'143', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'843', 'app':'TCP', 'rs':'381', 'rl':'173', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'154', 'app':'TCP', 'rs':'871', 'rl':'187', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.1.9.3', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'310', 'app':'UDP', 'rs':'247', 'rl':'23', 'ipv':'IPv4', 'atz':'USA', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'965', 'app':'UDP', 'rs':'368', 'rl':'116', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'288', 'app':'TCP', 'rs':'684', 'rl':'25', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'346', 'app':'TCP', 'rs':'693', 'rl':'185', 'ipv':'IPv4', 'atz':'London', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1027', 'dst':'8.2.10.7', 'dpt':'817', 'app':'UDP', 'rs':'988', 'rl':'63', 'ipv':'IPv6', 'atz':'India', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'333', 'app':'TCP', 'rs':'600', 'rl':'102', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'223', 'app':'UDP', 'rs':'1551', 'rl':'105', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'705', 'app':'UDP', 'rs':'147', 'rl':'93', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'743', 'app':'TCP', 'rs':'1337', 'rl':'144', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1025', 'dst':'8.1.10.7', 'dpt':'321', 'app':'UDP', 'rs':'1192', 'rl':'143', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'683', 'app':'UDP', 'rs':'964', 'rl':'115', 'ipv':'IPv6', 'atz':'London', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'755', 'app':'UDP', 'rs':'620', 'rl':'94', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Denmark' }
{ 'src':'43.2.9.2', 'spt':'1024', 'dst':'8.1.10.7', 'dpt':'698', 'app':'UDP', 'rs':'481', 'rl':'67', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'93', 'app':'UDP', 'rs':'1454', 'rl':'48', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'London' }
{ 'src':'43.1.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'334', 'app':'TCP', 'rs':'767', 'rl':'184', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1030', 'dst':'8.2.10.7', 'dpt':'120', 'app':'UDP', 'rs':'1329', 'rl':'199', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'391', 'app':'UDP', 'rs':'727', 'rl':'111', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'162', 'app':'TCP', 'rs':'1219', 'rl':'111', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'1012', 'app':'TCP', 'rs':'729', 'rl':'144', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'181', 'app':'TCP', 'rs':'1472', 'rl':'12', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'812', 'app':'UDP', 'rs':'1131', 'rl':'2', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'116', 'app':'TCP', 'rs':'781', 'rl':'86', 'ipv':'IPv4', 'atz':'India', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'809', 'app':'UDP', 'rs':'1390', 'rl':'190', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'324', 'app':'UDP', 'rs':'378', 'rl':'52', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1030', 'dst':'8.2.10.7', 'dpt':'520', 'app':'TCP', 'rs':'212', 'rl':'136', 'ipv':'IPv6', 'atz':'India', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'697', 'app':'UDP', 'rs':'427', 'rl':'186', 'ipv':'IPv6', 'atz':'London', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'85', 'app':'UDP', 'rs':'215', 'rl':'191', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'465', 'app':'UDP', 'rs':'1273', 'rl':'133', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'532', 'app':'TCP', 'rs':'1195', 'rl':'53', 'ipv':'IPv4', 'atz':'USA', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'330', 'app':'UDP', 'rs':'1312', 'rl':'170', 'ipv':'IPv4', 'atz':'London', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'455', 'app':'UDP', 'rs':'388', 'rl':'99', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'482', 'app':'UDP', 'rs':'605', 'rl':'132', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1030', 'dst':'8.2.10.7', 'dpt':'737', 'app':'TCP', 'rs':'275', 'rl':'49', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'896', 'app':'UDP', 'rs':'1100', 'rl':'124', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.1.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'327', 'app':'UDP', 'rs':'787', 'rl':'103', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'644', 'app':'TCP', 'rs':'1501', 'rl':'191', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'409', 'app':'TCP', 'rs':'1088', 'rl':'110', 'ipv':'IPv6', 'atz':'London', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'279', 'app':'UDP', 'rs':'1064', 'rl':'47', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'832', 'app':'UDP', 'rs':'666', 'rl':'61', 'ipv':'IPv6', 'atz':'USA', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'531', 'app':'TCP', 'rs':'1016', 'rl':'23', 'ipv':'IPv4', 'atz':'USA', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'754', 'app':'UDP', 'rs':'693', 'rl':'130', 'ipv':'IPv6', 'atz':'USA', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1024', 'dst':'8.1.10.7', 'dpt':'878', 'app':'UDP', 'rs':'588', 'rl':'140', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'315', 'app':'TCP', 'rs':'566', 'rl':'140', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'USA' }
